time,latitude,longitude,mean_analysed_sst
2016-01-01,-15.98,164.02,29.21
2016-01-01,-15.98,165.02,29.17
2016-01-01,-15.98,166.02,29.17
2016-01-01,-15.98,167.02,29.16
2016-01-01,-15.98,168.02,29.23
2016-01-01,-15.98,169.02,28.99
2016-01-01,-15.98,170.02,28.84
2016-01-01,-15.98,171.02,28.93
2016-01-01,-15.98,172.02,28.92
2016-01-01,-15.98,173.02,28.84
2016-01-01,-15.98,174.02,28.99
2016-01-01,-15.98,175.02,29.12
2016-01-01,-15.98,176.02,29.01
2016-01-01,-15.98,177.02,29.17
2016-01-01,-15.98,178.02,29.3
2016-01-01,-15.98,179.02,29.14
2016-01-01,-14.98,-179.98,28.81
2016-01-01,-14.98,-178.98,28.81
2016-01-01,-14.98,-177.98,29.0
2016-01-01,-14.98,-176.98,29.13
2016-01-01,-14.98,-175.98,29.13
2016-01-01,-14.98,-174.98,28.97
2016-01-01,-14.98,-173.98,28.98
2016-01-01,-14.98,-172.98,28.76
2016-01-01,-14.98,-171.98,28.81
2016-01-01,-14.98,-170.98,28.71
2016-01-01,-14.98,-169.98,28.53
2016-01-01,-14.98,-168.98,28.27
2016-01-01,-14.98,-167.98,28.11
2016-01-01,-14.98,-166.98,28.05
2016-01-01,-14.98,-165.98,28.13
2016-01-01,-14.98,-164.98,28.24
2016-01-01,-14.98,-163.98,28.4
2016-01-01,-14.98,-162.98,28.87
2016-01-01,-14.98,-161.98,28.97
2016-01-01,-14.98,-160.98,29.08
2016-01-01,-14.98,-159.98,29.08
2016-01-01,-14.98,-158.98,28.83
2016-01-01,-14.98,-157.98,29.12
2016-01-01,-14.98,-156.98,29.18
2016-01-01,-14.98,-155.98,29.43
2016-01-01,-14.98,-154.98,29.28
2016-01-01,-14.98,-153.98,29.46
2016-01-01,-14.98,-152.98,29.44
2016-01-01,-14.98,-151.98,29.56
2016-01-01,-14.98,-150.98,29.59
2016-01-01,-14.98,-149.98,29.35
2016-01-01,-14.98,-148.98,29.35
2016-01-01,-14.98,-147.98,29.55
2016-01-01,-14.98,-146.98,29.41
2016-01-01,-14.98,-145.98,29.08
2016-01-01,-14.98,-144.98,28.8
2016-01-01,-14.98,-143.98,28.73
2016-01-01,-14.98,-142.98,28.81
2016-01-01,-14.98,-141.98,28.87
2016-01-01,-14.98,-140.98,29.02
2016-01-01,-14.98,-139.98,28.83
2016-01-01,-14.98,-138.98,28.73
2016-01-01,-14.98,-137.98,28.47
2016-01-01,-14.98,-136.98,28.5
2016-01-01,-14.98,-135.98,28.31
2016-01-01,-14.98,-134.98,28.35
2016-01-01,-14.98,-133.98,28.28
2016-01-01,-14.98,-132.98,28.19
2016-01-01,-14.98,-131.98,28.36
2016-01-01,-14.98,-130.98,28.02
2016-01-01,-14.98,-129.98,28.1
2016-01-01,-14.98,-128.98,28.12
2016-01-01,-14.98,-127.98,28.1
2016-01-01,-14.98,-126.98,27.93
2016-01-01,-14.98,-125.98,27.95
2016-01-01,-14.98,-124.98,27.93
2016-01-01,-14.98,-123.98,27.7
2016-01-01,-14.98,-122.98,27.57
2016-01-01,-14.98,-121.98,27.32
2016-01-01,-14.98,-120.98,27.14
2016-01-01,-14.98,-119.98,27.07
2016-01-01,-14.98,-118.98,26.87
2016-01-01,-14.98,-117.98,26.65
2016-01-01,-14.98,-116.98,26.5
2016-01-01,-14.98,-115.98,26.3
2016-01-01,-14.98,-114.98,26.31
2016-01-01,-14.98,-113.98,26.06
2016-01-01,-14.98,-112.98,25.91
2016-01-01,-14.98,-111.98,25.72
2016-01-01,-14.98,-110.98,25.54
2016-01-01,-14.98,-109.98,25.46
2016-01-01,-14.98,-108.98,25.06
2016-01-01,-14.98,-107.98,25.05
2016-01-01,-14.98,-106.98,24.81
2016-01-01,-14.98,-105.98,24.69
2016-01-01,-14.98,-104.98,24.53
2016-01-01,-14.98,-103.98,24.28
2016-01-01,-14.98,-102.98,24.05
2016-01-01,-14.98,-101.98,23.98
2016-01-01,-14.98,-100.98,23.91
2016-01-01,-14.98,-99.98,23.83
2016-01-01,-14.98,-98.98,23.78
2016-01-01,-14.98,-97.98,23.61
2016-01-01,-14.98,-96.98,23.58
2016-01-01,-14.98,-95.98,23.28
2016-01-01,-14.98,-94.98,23.11
2016-01-01,-14.98,-93.98,22.98
2016-01-01,-14.98,-92.98,22.85
2016-01-01,-14.98,-91.98,22.77
2016-01-01,-14.98,-90.98,22.76
2016-01-01,-14.98,-89.98,22.66
2016-01-01,-14.98,-88.98,22.55
2016-01-01,-14.98,-87.98,22.41
2016-01-01,-14.98,-86.98,22.38
2016-01-01,-14.98,-85.98,22.26
2016-01-01,-14.98,-84.98,22.12
2016-01-01,-14.98,-83.98,22.29
2016-01-01,-14.98,-82.98,22.57
2016-01-01,-14.98,-81.98,22.81
2016-01-01,-14.98,-80.97,22.96
2016-01-01,-14.98,-79.97,23.09
2016-01-01,-14.98,-78.97,23.08
2016-01-01,-14.98,-77.97,22.92
2016-01-01,-14.98,-76.97,22.93
2016-01-01,-14.98,-75.97,21.74
2016-01-01,-14.98,-38.98,27.63
2016-01-01,-14.98,-37.98,28.31
2016-01-01,-14.98,-36.98,28.27
2016-01-01,-14.98,-35.98,28.2
2016-01-01,-14.98,-34.98,28.0
2016-01-01,-14.98,-33.98,28.06
2016-01-01,-14.98,-32.98,27.84
2016-01-01,-14.98,-31.98,27.57
2016-01-01,-14.98,-30.98,27.45
2016-01-01,-14.98,-29.98,27.21
2016-01-01,-14.98,-28.98,26.86
2016-01-01,-14.98,-27.98,26.68
2016-01-01,-14.98,-26.98,26.62
2016-01-01,-14.98,-25.98,26.47
2016-01-01,-14.98,-24.98,26.28
2016-01-01,-14.98,-23.98,26.06
2016-01-01,-14.98,-22.98,25.97
2016-01-01,-14.98,-21.98,25.64
2016-01-01,-14.98,-20.98,25.49
2016-01-01,-14.98,-19.98,25.35
2016-01-01,-14.98,-18.98,25.11
2016-01-01,-14.98,-17.98,24.96
2016-01-01,-14.98,-16.98,24.81
2016-01-01,-14.98,-15.98,24.63
2016-01-01,-14.98,-14.98,24.37
2016-01-01,-14.98,-13.98,24.4
2016-01-01,-14.98,-12.98,24.21
2016-01-01,-14.98,-11.98,24.08
2016-01-01,-14.98,-10.98,24.03
2016-01-01,-14.98,-9.98,23.88
2016-01-01,-14.98,-8.98,23.93
2016-01-01,-14.98,-7.98,23.86
2016-01-01,-14.98,-6.98,23.72
2016-01-01,-14.98,-5.98,23.68
2016-01-01,-14.98,-4.97,23.62
2016-01-01,-14.98,-3.98,23.79
2016-01-01,-14.98,-2.98,23.76
2016-01-01,-14.98,-1.98,23.75
2016-01-01,-14.98,-0.98,23.83
2016-01-01,-14.98,0.02,23.97
2016-01-01,-14.98,1.02,24.15
2016-01-01,-14.98,2.02,24.23
2016-01-01,-14.98,3.02,24.05
2016-01-01,-14.98,4.03,24.29
2016-01-01,-14.98,5.03,24.54
2016-01-01,-14.98,6.02,24.61
2016-01-01,-14.98,7.02,24.74
2016-01-01,-14.98,8.02,24.9
2016-01-01,-14.98,9.02,24.98
2016-01-01,-14.98,10.02,25.88
2016-01-01,-14.98,11.02,25.82
2016-01-01,-14.98,12.02,25.25
2016-01-01,-14.98,41.02,29.52
2016-01-01,-14.98,42.02,29.81
2016-01-01,-14.98,43.02,30.05
2016-01-01,-14.98,44.02,30.05
2016-01-01,-14.98,45.02,30.0
2016-01-01,-14.98,46.02,30.03
2016-01-01,-14.98,47.02,30.19
2016-01-01,-14.98,51.02,29.37
2016-01-01,-14.98,52.02,29.71
2016-01-01,-14.98,53.02,29.5
2016-01-01,-14.98,54.02,29.71
2016-01-01,-14.98,55.02,29.77
2016-01-01,-14.98,56.02,29.71
2016-01-01,-14.98,57.02,29.65
2016-01-01,-14.98,58.02,29.79
2016-01-01,-14.98,59.02,29.86
2016-01-01,-14.98,60.02,29.9
2016-01-01,-14.98,61.02,29.51
2016-01-01,-14.98,62.02,29.59
2016-01-01,-14.98,63.02,29.27
2016-01-01,-14.98,64.03,29.05
2016-01-01,-14.98,65.03,29.09
2016-01-01,-14.98,66.03,28.96
2016-01-01,-14.98,67.03,28.95
2016-01-01,-14.98,68.03,29.12
2016-01-01,-14.98,69.03,28.88
2016-01-01,-14.98,70.03,28.92
2016-01-01,-14.98,71.03,28.73
2016-01-01,-14.98,72.03,28.94
2016-01-01,-14.98,73.03,29.01
2016-01-01,-14.98,74.03,29.09
2016-01-01,-14.98,75.03,28.93
2016-01-01,-14.98,76.03,28.76
2016-01-01,-14.98,77.03,28.96
2016-01-01,-14.98,78.03,29.1
2016-01-01,-14.98,79.03,29.29
2016-01-01,-14.98,80.03,29.23
2016-01-01,-14.98,81.03,28.9
2016-01-01,-14.98,82.02,29.13
2016-01-01,-14.98,83.02,29.02
2016-01-01,-14.98,84.02,29.17
2016-01-01,-14.98,85.02,29.0
2016-01-01,-14.98,86.02,28.89
2016-01-01,-14.98,87.02,28.68
2016-01-01,-14.98,88.02,28.68
2016-01-01,-14.98,89.02,28.17
2016-01-01,-14.98,90.02,28.11
2016-01-01,-14.98,91.02,27.99
2016-01-01,-14.98,92.02,28.01
2016-01-01,-14.98,93.02,27.56
2016-01-01,-14.98,94.02,27.6
2016-01-01,-14.98,95.02,27.69
2016-01-01,-14.98,96.02,27.82
2016-01-01,-14.98,97.02,27.94
2016-01-01,-14.98,98.02,28.0
2016-01-01,-14.98,99.02,27.58
2016-01-01,-14.98,100.02,27.36
2016-01-01,-14.98,101.02,27.3
2016-01-01,-14.98,102.02,27.41
2016-01-01,-14.98,103.02,27.41
2016-01-01,-14.98,104.02,27.64
2016-01-01,-14.98,105.02,27.7
2016-01-01,-14.98,106.02,28.01
2016-01-01,-14.98,107.02,28.24
2016-01-01,-14.98,108.02,28.51
2016-01-01,-14.98,109.02,28.9
2016-01-01,-14.98,110.02,29.13
2016-01-01,-14.98,111.02,29.04
2016-01-01,-14.98,112.02,29.2
2016-01-01,-14.98,113.02,29.32
2016-01-01,-14.98,114.02,29.6
2016-01-01,-14.98,115.02,29.74
2016-01-01,-14.98,116.02,29.67
2016-01-01,-14.98,117.02,29.77
2016-01-01,-14.98,118.02,29.62
2016-01-01,-14.98,119.02,29.86
2016-01-01,-14.98,120.02,30.14
2016-01-01,-14.98,121.02,29.93
2016-01-01,-14.98,122.02,29.39
2016-01-01,-14.98,123.02,29.33
2016-01-01,-14.98,124.02,30.09
2016-01-01,-14.98,125.02,30.13
2016-01-01,-14.98,136.02,31.33
2016-01-01,-14.98,137.02,30.94
2016-01-01,-14.98,138.02,30.73
2016-01-01,-14.98,139.02,30.57
2016-01-01,-14.98,140.02,30.41
2016-01-01,-14.98,141.02,30.1
2016-01-01,-14.98,146.02,29.23
2016-01-01,-14.98,147.02,29.07
2016-01-01,-14.98,148.02,29.07
2016-01-01,-14.98,149.02,29.26
2016-01-01,-14.98,150.02,29.31
2016-01-01,-14.98,151.02,29.17
2016-01-01,-14.98,152.02,29.22
2016-01-01,-14.98,153.02,29.04
2016-01-01,-14.98,154.02,29.02
2016-01-01,-14.98,155.02,29.11
2016-01-01,-14.98,156.02,29.18
2016-01-01,-14.98,157.02,29.14
2016-01-01,-14.98,158.02,29.16
2016-01-01,-14.98,159.02,29.15
2016-01-01,-14.98,160.02,29.04
2016-01-01,-14.98,161.02,28.97
2016-01-01,-14.98,162.02,29.19
2016-01-01,-14.98,163.02,29.28
2016-01-01,-14.98,164.02,29.2
2016-01-01,-14.98,165.02,29.22
2016-01-01,-14.98,166.02,29.37
2016-01-01,-14.98,167.02,29.4
2016-01-01,-14.98,168.02,29.54
2016-01-01,-14.98,169.02,29.09
2016-01-01,-14.98,170.02,29.09
2016-01-01,-14.98,171.02,29.05
2016-01-01,-14.98,172.02,29.14
2016-01-01,-14.98,173.02,29.14
2016-01-01,-14.98,174.02,29.12
2016-01-01,-14.98,175.02,29.3
2016-01-01,-14.98,176.02,29.22
2016-01-01,-14.98,177.02,29.28
2016-01-01,-14.98,178.02,29.19
2016-01-01,-14.98,179.02,28.96
2016-01-01,-13.98,-179.98,28.99
2016-01-01,-13.98,-178.98,29.11
2016-01-01,-13.98,-177.98,29.24
2016-01-01,-13.98,-176.98,29.08
2016-01-01,-13.98,-175.98,29.1
2016-01-01,-13.98,-174.98,29.18
2016-01-01,-13.98,-173.98,29.23
2016-01-01,-13.98,-172.98,29.08
2016-01-01,-13.98,-171.98,29.16
2016-01-01,-13.98,-170.98,29.07
2016-01-01,-13.98,-169.98,28.97
2016-01-01,-13.98,-168.98,28.77
2016-01-01,-13.98,-167.98,28.59
2016-01-01,-13.98,-166.98,28.48
2016-01-01,-13.98,-165.98,28.69
2016-01-01,-13.98,-164.98,28.66
2016-01-01,-13.98,-163.98,28.91
2016-01-01,-13.98,-162.98,29.21
2016-01-01,-13.98,-161.98,29.28
2016-01-01,-13.98,-160.98,29.41
2016-01-01,-13.98,-159.98,29.22
2016-01-01,-13.98,-158.98,29.2
2016-01-01,-13.98,-157.98,29.47
2016-01-01,-13.98,-156.98,29.56
2016-01-01,-13.98,-155.98,29.56
2016-01-01,-13.98,-154.98,29.48
2016-01-01,-13.98,-153.98,29.68
2016-01-01,-13.98,-152.98,29.7
2016-01-01,-13.98,-151.98,29.81
2016-01-01,-13.98,-150.98,29.7
2016-01-01,-13.98,-149.98,29.51
2016-01-01,-13.98,-148.98,29.52
2016-01-01,-13.98,-147.98,29.58
2016-01-01,-13.98,-146.98,29.49
2016-01-01,-13.98,-145.98,29.19
2016-01-01,-13.98,-144.98,29.03
2016-01-01,-13.98,-143.98,28.87
2016-01-01,-13.98,-142.98,29.0
2016-01-01,-13.98,-141.98,29.04
2016-01-01,-13.98,-140.98,29.07
2016-01-01,-13.98,-139.98,28.89
2016-01-01,-13.98,-138.98,28.73
2016-01-01,-13.98,-137.98,28.75
2016-01-01,-13.98,-136.98,28.61
2016-01-01,-13.98,-135.98,28.47
2016-01-01,-13.98,-134.98,28.38
2016-01-01,-13.98,-133.98,28.52
2016-01-01,-13.98,-132.98,28.51
2016-01-01,-13.98,-131.98,28.51
2016-01-01,-13.98,-130.98,28.47
2016-01-01,-13.98,-129.98,28.12
2016-01-01,-13.98,-128.98,28.27
2016-01-01,-13.98,-127.98,28.25
2016-01-01,-13.98,-126.98,27.99
2016-01-01,-13.98,-125.98,27.98
2016-01-01,-13.98,-124.98,27.81
2016-01-01,-13.98,-123.98,27.65
2016-01-01,-13.98,-122.98,27.43
2016-01-01,-13.98,-121.98,27.33
2016-01-01,-13.98,-120.98,27.11
2016-01-01,-13.98,-119.98,27.12
2016-01-01,-13.98,-118.98,26.87
2016-01-01,-13.98,-117.98,26.65
2016-01-01,-13.98,-116.98,26.56
2016-01-01,-13.98,-115.98,26.4
2016-01-01,-13.98,-114.98,26.16
2016-01-01,-13.98,-113.98,26.05
2016-01-01,-13.98,-112.98,25.91
2016-01-01,-13.98,-111.98,25.71
2016-01-01,-13.98,-110.98,25.57
2016-01-01,-13.98,-109.98,25.42
2016-01-01,-13.98,-108.98,25.13
2016-01-01,-13.98,-107.98,24.93
2016-01-01,-13.98,-106.98,24.79
2016-01-01,-13.98,-105.98,24.63
2016-01-01,-13.98,-104.98,24.55
2016-01-01,-13.98,-103.98,24.42
2016-01-01,-13.98,-102.98,24.22
2016-01-01,-13.98,-101.98,24.08
2016-01-01,-13.98,-100.98,24.05
2016-01-01,-13.98,-99.98,23.85
2016-01-01,-13.98,-98.98,23.76
2016-01-01,-13.98,-97.98,23.64
2016-01-01,-13.98,-96.98,23.53
2016-01-01,-13.98,-95.98,23.2
2016-01-01,-13.98,-94.98,23.12
2016-01-01,-13.98,-93.98,23.05
2016-01-01,-13.98,-92.98,22.98
2016-01-01,-13.98,-91.98,23.11
2016-01-01,-13.98,-90.98,22.87
2016-01-01,-13.98,-89.98,22.7
2016-01-01,-13.98,-88.98,22.79
2016-01-01,-13.98,-87.98,22.58
2016-01-01,-13.98,-86.98,22.61
2016-01-01,-13.98,-85.98,22.68
2016-01-01,-13.98,-84.98,22.94
2016-01-01,-13.98,-83.98,22.69
2016-01-01,-13.98,-82.98,23.16
2016-01-01,-13.98,-81.98,23.44
2016-01-01,-13.98,-80.97,23.42
2016-01-01,-13.98,-79.97,23.33
2016-01-01,-13.98,-78.97,23.28
2016-01-01,-13.98,-77.97,23.13
2016-01-01,-13.98,-76.97,22.5
2016-01-01,-13.98,-37.98,28.28
2016-01-01,-13.98,-36.98,28.18
2016-01-01,-13.98,-35.98,28.13
2016-01-01,-13.98,-34.98,27.94
2016-01-01,-13.98,-33.98,27.87
2016-01-01,-13.98,-32.98,27.69
2016-01-01,-13.98,-31.98,27.4
2016-01-01,-13.98,-30.98,27.25
2016-01-01,-13.98,-29.98,27.02
2016-01-01,-13.98,-28.98,26.9
2016-01-01,-13.98,-27.98,26.63
2016-01-01,-13.98,-26.98,26.47
2016-01-01,-13.98,-25.98,26.36
2016-01-01,-13.98,-24.98,26.2
2016-01-01,-13.98,-23.98,26.0
2016-01-01,-13.98,-22.98,25.82
2016-01-01,-13.98,-21.98,25.6
2016-01-01,-13.98,-20.98,25.3
2016-01-01,-13.98,-19.98,25.24
2016-01-01,-13.98,-18.98,25.09
2016-01-01,-13.98,-17.98,24.88
2016-01-01,-13.98,-16.98,24.82
2016-01-01,-13.98,-15.98,24.69
2016-01-01,-13.98,-14.98,24.62
2016-01-01,-13.98,-13.98,24.64
2016-01-01,-13.98,-12.98,24.4
2016-01-01,-13.98,-11.98,24.37
2016-01-01,-13.98,-10.98,24.29
2016-01-01,-13.98,-9.98,24.22
2016-01-01,-13.98,-8.98,24.17
2016-01-01,-13.98,-7.98,24.34
2016-01-01,-13.98,-6.98,24.15
2016-01-01,-13.98,-5.98,24.18
2016-01-01,-13.98,-4.97,24.06
2016-01-01,-13.98,-3.98,24.03
2016-01-01,-13.98,-2.98,24.25
2016-01-01,-13.98,-1.98,24.1
2016-01-01,-13.98,-0.98,24.28
2016-01-01,-13.98,0.02,24.35
2016-01-01,-13.98,1.02,24.47
2016-01-01,-13.98,2.02,24.77
2016-01-01,-13.98,3.02,24.62
2016-01-01,-13.98,4.03,24.68
2016-01-01,-13.98,5.03,24.6
2016-01-01,-13.98,6.02,24.86
2016-01-01,-13.98,7.02,25.19
2016-01-01,-13.98,8.02,25.21
2016-01-01,-13.98,9.02,25.79
2016-01-01,-13.98,10.02,26.66
2016-01-01,-13.98,11.02,27.31
2016-01-01,-13.98,12.02,27.19
2016-01-01,-13.98,35.02,27.85
2016-01-01,-13.98,41.02,29.92
2016-01-01,-13.98,42.02,29.7
2016-01-01,-13.98,43.02,29.85
2016-01-01,-13.98,44.02,30.02
2016-01-01,-13.98,45.02,30.0
2016-01-01,-13.98,46.02,30.08
2016-01-01,-13.98,47.02,29.83
2016-01-01,-13.98,48.02,29.41
2016-01-01,-13.98,51.02,29.53
2016-01-01,-13.98,52.02,29.76
2016-01-01,-13.98,53.02,29.48
2016-01-01,-13.98,54.02,29.58
2016-01-01,-13.98,55.02,29.49
2016-01-01,-13.98,56.02,29.73
2016-01-01,-13.98,57.02,29.9
2016-01-01,-13.98,58.02,29.86
2016-01-01,-13.98,59.02,29.73
2016-01-01,-13.98,60.02,29.77
2016-01-01,-13.98,61.02,29.47
2016-01-01,-13.98,62.02,29.43
2016-01-01,-13.98,63.02,29.57
2016-01-01,-13.98,64.03,29.1
2016-01-01,-13.98,65.03,28.96
2016-01-01,-13.98,66.03,29.09
2016-01-01,-13.98,67.03,29.22
2016-01-01,-13.98,68.03,29.12
2016-01-01,-13.98,69.03,29.18
2016-01-01,-13.98,70.03,29.24
2016-01-01,-13.98,71.03,29.09
2016-01-01,-13.98,72.03,28.9
2016-01-01,-13.98,73.03,29.01
2016-01-01,-13.98,74.03,29.04
2016-01-01,-13.98,75.03,29.0
2016-01-01,-13.98,76.03,29.03
2016-01-01,-13.98,77.03,29.06
2016-01-01,-13.98,78.03,28.96
2016-01-01,-13.98,79.03,29.28
2016-01-01,-13.98,80.03,29.48
2016-01-01,-13.98,81.03,29.4
2016-01-01,-13.98,82.02,29.48
2016-01-01,-13.98,83.02,29.34
2016-01-01,-13.98,84.02,29.02
2016-01-01,-13.98,85.02,28.9
2016-01-01,-13.98,86.02,28.82
2016-01-01,-13.98,87.02,28.8
2016-01-01,-13.98,88.02,28.67
2016-01-01,-13.98,89.02,28.49
2016-01-01,-13.98,90.02,28.18
2016-01-01,-13.98,91.02,28.39
2016-01-01,-13.98,92.02,28.16
2016-01-01,-13.98,93.02,27.87
2016-01-01,-13.98,94.02,27.95
2016-01-01,-13.98,95.02,27.9
2016-01-01,-13.98,96.02,28.21
2016-01-01,-13.98,97.02,28.29
2016-01-01,-13.98,98.02,28.52
2016-01-01,-13.98,99.02,28.46
2016-01-01,-13.98,100.02,28.17
2016-01-01,-13.98,101.02,28.16
2016-01-01,-13.98,102.02,28.0
2016-01-01,-13.98,103.02,27.99
2016-01-01,-13.98,104.02,28.03
2016-01-01,-13.98,105.02,28.2
2016-01-01,-13.98,106.02,28.26
2016-01-01,-13.98,107.02,28.34
2016-01-01,-13.98,108.02,28.5
2016-01-01,-13.98,109.02,28.98
2016-01-01,-13.98,110.02,29.33
2016-01-01,-13.98,111.02,29.61
2016-01-01,-13.98,112.02,29.36
2016-01-01,-13.98,113.02,29.79
2016-01-01,-13.98,114.02,30.0
2016-01-01,-13.98,115.02,30.17
2016-01-01,-13.98,116.02,29.98
2016-01-01,-13.98,117.02,30.19
2016-01-01,-13.98,118.02,30.21
2016-01-01,-13.98,119.02,30.35
2016-01-01,-13.98,120.02,30.47
2016-01-01,-13.98,121.02,30.4
2016-01-01,-13.98,122.02,30.33
2016-01-01,-13.98,123.02,30.19
2016-01-01,-13.98,124.02,30.35
2016-01-01,-13.98,125.02,30.13
2016-01-01,-13.98,126.02,29.79
2016-01-01,-13.98,128.02,30.48
2016-01-01,-13.98,129.02,30.86
2016-01-01,-13.98,136.02,30.68
2016-01-01,-13.98,137.02,30.21
2016-01-01,-13.98,138.02,30.63
2016-01-01,-13.98,139.02,30.26
2016-01-01,-13.98,140.02,30.24
2016-01-01,-13.98,141.02,30.33
2016-01-01,-13.98,144.02,29.53
2016-01-01,-13.98,145.02,29.12
2016-01-01,-13.98,146.02,29.1
2016-01-01,-13.98,147.02,29.1
2016-01-01,-13.98,148.02,29.14
2016-01-01,-13.98,149.02,29.14
2016-01-01,-13.98,150.02,29.29
2016-01-01,-13.98,151.02,29.43
2016-01-01,-13.98,152.02,29.29
2016-01-01,-13.98,153.02,29.29
2016-01-01,-13.98,154.02,29.04
2016-01-01,-13.98,155.02,29.17
2016-01-01,-13.98,156.02,29.34
2016-01-01,-13.98,157.02,29.38
2016-01-01,-13.98,158.02,29.42
2016-01-01,-13.98,159.02,29.33
2016-01-01,-13.98,160.02,29.22
2016-01-01,-13.98,161.02,29.17
2016-01-01,-13.98,162.02,29.39
2016-01-01,-13.98,163.02,29.32
2016-01-01,-13.98,164.02,29.36
2016-01-01,-13.98,165.02,29.41
2016-01-01,-13.98,166.02,29.51
2016-01-01,-13.98,167.02,29.54
2016-01-01,-13.98,168.02,29.47
2016-01-01,-13.98,169.02,29.3
2016-01-01,-13.98,170.02,29.19
2016-01-01,-13.98,171.02,29.18
2016-01-01,-13.98,172.02,29.28
2016-01-01,-13.98,173.02,29.21
2016-01-01,-13.98,174.02,29.3
2016-01-01,-13.98,175.02,29.41
2016-01-01,-13.98,176.02,29.39
2016-01-01,-13.98,177.02,29.47
2016-01-01,-13.98,178.02,29.27
2016-01-01,-13.98,179.02,29.18
2016-01-01,-12.98,-179.98,29.35
2016-01-01,-12.98,-178.98,29.51
2016-01-01,-12.98,-177.98,29.57
2016-01-01,-12.98,-176.98,29.49
2016-01-01,-12.98,-175.98,29.59
2016-01-01,-12.98,-174.98,29.72
2016-01-01,-12.98,-173.98,29.58
2016-01-01,-12.98,-172.98,29.69
2016-01-01,-12.98,-171.98,29.66
2016-01-01,-12.98,-170.98,29.51
2016-01-01,-12.98,-169.98,29.37
2016-01-01,-12.98,-168.98,29.32
2016-01-01,-12.98,-167.98,29.06
2016-01-01,-12.98,-166.98,28.97
2016-01-01,-12.98,-165.98,29.17
2016-01-01,-12.98,-164.98,29.29
2016-01-01,-12.98,-163.98,29.32
2016-01-01,-12.98,-162.98,29.32
2016-01-01,-12.98,-161.98,29.55
2016-01-01,-12.98,-160.98,29.66
2016-01-01,-12.98,-159.98,29.46
2016-01-01,-12.98,-158.98,29.34
2016-01-01,-12.98,-157.98,29.6
2016-01-01,-12.98,-156.98,29.94
2016-01-01,-12.98,-155.98,29.78
2016-01-01,-12.98,-154.98,29.94
2016-01-01,-12.98,-153.98,29.78
2016-01-01,-12.98,-152.98,29.98
2016-01-01,-12.98,-151.98,29.82
2016-01-01,-12.98,-150.98,29.92
2016-01-01,-12.98,-149.98,29.78
2016-01-01,-12.98,-148.98,29.71
2016-01-01,-12.98,-147.98,29.69
2016-01-01,-12.98,-146.98,29.45
2016-01-01,-12.98,-145.98,29.25
2016-01-01,-12.98,-144.98,29.22
2016-01-01,-12.98,-143.98,29.34
2016-01-01,-12.98,-142.98,29.49
2016-01-01,-12.98,-141.98,29.31
2016-01-01,-12.98,-140.98,29.1
2016-01-01,-12.98,-139.98,28.95
2016-01-01,-12.98,-138.98,28.82
2016-01-01,-12.98,-137.98,28.94
2016-01-01,-12.98,-136.98,28.83
2016-01-01,-12.98,-135.98,28.91
2016-01-01,-12.98,-134.98,28.86
2016-01-01,-12.98,-133.98,28.89
2016-01-01,-12.98,-132.98,28.65
2016-01-01,-12.98,-131.98,28.62
2016-01-01,-12.98,-130.98,28.65
2016-01-01,-12.98,-129.98,28.56
2016-01-01,-12.98,-128.98,28.47
2016-01-01,-12.98,-127.98,28.09
2016-01-01,-12.98,-126.98,27.85
2016-01-01,-12.98,-125.98,27.91
2016-01-01,-12.98,-124.98,27.92
2016-01-01,-12.98,-123.98,27.6
2016-01-01,-12.98,-122.98,27.44
2016-01-01,-12.98,-121.98,27.41
2016-01-01,-12.98,-120.98,27.35
2016-01-01,-12.98,-119.98,27.17
2016-01-01,-12.98,-118.98,26.94
2016-01-01,-12.98,-117.98,26.73
2016-01-01,-12.98,-116.98,26.66
2016-01-01,-12.98,-115.98,26.57
2016-01-01,-12.98,-114.98,26.33
2016-01-01,-12.98,-113.98,26.15
2016-01-01,-12.98,-112.98,26.0
2016-01-01,-12.98,-111.98,25.73
2016-01-01,-12.98,-110.98,25.56
2016-01-01,-12.98,-109.98,25.49
2016-01-01,-12.98,-108.98,25.24
2016-01-01,-12.98,-107.98,25.01
2016-01-01,-12.98,-106.98,24.92
2016-01-01,-12.98,-105.98,24.82
2016-01-01,-12.98,-104.98,24.68
2016-01-01,-12.98,-103.98,24.6
2016-01-01,-12.98,-102.98,24.34
2016-01-01,-12.98,-101.98,24.25
2016-01-01,-12.98,-100.98,24.34
2016-01-01,-12.98,-99.98,24.12
2016-01-01,-12.98,-98.98,23.84
2016-01-01,-12.98,-97.98,23.82
2016-01-01,-12.98,-96.98,23.78
2016-01-01,-12.98,-95.98,23.55
2016-01-01,-12.98,-94.98,23.41
2016-01-01,-12.98,-93.98,23.29
2016-01-01,-12.98,-92.98,23.27
2016-01-01,-12.98,-91.98,23.44
2016-01-01,-12.98,-90.98,23.48
2016-01-01,-12.98,-89.98,23.07
2016-01-01,-12.98,-88.98,23.11
2016-01-01,-12.98,-87.98,23.1
2016-01-01,-12.98,-86.98,23.31
2016-01-01,-12.98,-85.98,23.35
2016-01-01,-12.98,-84.98,23.57
2016-01-01,-12.98,-83.98,23.84
2016-01-01,-12.98,-82.98,23.95
2016-01-01,-12.98,-81.98,24.03
2016-01-01,-12.98,-80.97,24.11
