time,latitude,longitude,mean_CHL
2009-12-01,-19.98,97.02,0.041
2009-12-01,-19.98,98.02,0.046
2009-12-01,-19.98,99.02,0.05
2009-12-01,-19.98,100.02,0.058
2009-12-01,-19.98,101.02,0.051
2009-12-01,-19.98,102.02,0.054
2009-12-01,-19.98,103.02,0.057
2009-12-01,-19.98,104.02,0.061
2009-12-01,-19.98,105.02,0.064
2009-12-01,-19.98,106.02,0.066
2009-12-01,-19.98,107.02,0.069
2009-12-01,-19.98,108.02,0.068
2009-12-01,-19.98,109.02,0.073
2009-12-01,-19.98,110.02,0.081
2009-12-01,-19.98,111.02,0.082
2009-12-01,-19.98,112.02,0.081
2009-12-01,-19.98,113.02,0.083
2009-12-01,-19.98,114.02,0.087
2009-12-01,-19.98,115.02,0.103
2009-12-01,-19.98,116.02,0.153
2009-12-01,-19.98,117.02,0.311
2009-12-01,-19.98,118.02,0.34
2009-12-01,-19.98,119.02,4.671
2009-12-01,-19.98,149.02,0.174
2009-12-01,-19.98,150.02,0.287
2009-12-01,-19.98,151.02,0.069
2009-12-01,-19.98,152.02,0.048
2009-12-01,-19.98,153.02,0.049
2009-12-01,-19.98,154.02,0.049
2009-12-01,-19.98,155.02,0.052
2009-12-01,-19.98,156.02,0.05
2009-12-01,-19.98,157.02,0.053
2009-12-01,-19.98,158.02,0.054
2009-12-01,-19.98,159.02,0.097
2009-12-01,-19.98,160.02,0.056
2009-12-01,-19.98,161.02,0.049
2009-12-01,-19.98,162.02,0.045
2009-12-01,-19.98,163.02,0.044
2009-12-01,-19.98,164.02,0.203
2009-12-01,-19.98,165.02,0.05
2009-12-01,-19.98,166.02,0.048
2009-12-01,-19.98,167.02,0.051
2009-12-01,-19.98,168.02,0.053
2009-12-01,-19.98,169.02,0.057
2009-12-01,-19.98,170.02,0.056
2009-12-01,-19.98,171.02,0.051
2009-12-01,-19.98,172.02,0.051
2009-12-01,-19.98,173.02,0.053
2009-12-01,-19.98,174.02,0.049
2009-12-01,-19.98,175.02,0.048
2009-12-01,-19.98,176.02,0.045
2009-12-01,-19.98,177.02,0.049
2009-12-01,-19.98,178.02,0.048
2009-12-01,-19.98,179.02,0.046
2009-12-01,-18.98,-179.98,0.055
2009-12-01,-18.98,-178.98,0.092
2009-12-01,-18.98,-177.98,0.047
2009-12-01,-18.98,-176.98,0.047
2009-12-01,-18.98,-175.98,0.046
2009-12-01,-18.98,-174.98,0.044
2009-12-01,-18.98,-173.98,0.079
2009-12-01,-18.98,-172.98,0.033
2009-12-01,-18.98,-171.98,0.034
2009-12-01,-18.98,-170.98,0.031
2009-12-01,-18.98,-169.98,0.034
2009-12-01,-18.98,-168.98,0.029
2009-12-01,-18.98,-167.98,0.026
2009-12-01,-18.98,-166.98,0.024
2009-12-01,-18.98,-165.98,0.024
2009-12-01,-18.98,-164.98,0.024
2009-12-01,-18.98,-163.98,0.021
2009-12-01,-18.98,-162.98,0.023
2009-12-01,-18.98,-161.98,0.023
2009-12-01,-18.98,-160.98,0.025
2009-12-01,-18.98,-159.98,0.023
2009-12-01,-18.98,-158.98,0.023
2009-12-01,-18.98,-157.98,0.026
2009-12-01,-18.98,-156.98,0.025
2009-12-01,-18.98,-155.98,0.027
2009-12-01,-18.98,-154.98,0.027
2009-12-01,-18.98,-153.98,0.03
2009-12-01,-18.98,-152.98,0.044
2009-12-01,-18.98,-151.98,0.042
2009-12-01,-18.98,-150.98,0.038
2009-12-01,-18.98,-149.98,0.045
2009-12-01,-18.98,-148.98,0.043
2009-12-01,-18.98,-147.98,0.04
2009-12-01,-18.98,-146.98,0.037
2009-12-01,-18.98,-145.98,0.036
2009-12-01,-18.98,-144.98,0.036
2009-12-01,-18.98,-143.98,0.03
2009-12-01,-18.98,-142.98,0.026
2009-12-01,-18.98,-141.98,0.036
2009-12-01,-18.98,-140.98,0.04
2009-12-01,-18.98,-139.98,0.035
2009-12-01,-18.98,-138.98,0.038
2009-12-01,-18.98,-137.98,0.035
2009-12-01,-18.98,-136.98,0.044
2009-12-01,-18.98,-135.98,0.039
2009-12-01,-18.98,-134.98,0.033
2009-12-01,-18.98,-133.98,0.039
2009-12-01,-18.98,-132.98,0.034
2009-12-01,-18.98,-131.98,0.038
2009-12-01,-18.98,-130.98,0.031
2009-12-01,-18.98,-129.98,0.044
2009-12-01,-18.98,-128.98,0.043
2009-12-01,-18.98,-127.98,0.041
2009-12-01,-18.98,-126.98,0.038
2009-12-01,-18.98,-125.98,0.041
2009-12-01,-18.98,-124.98,0.053
2009-12-01,-18.98,-123.98,0.024
2009-12-01,-18.98,-122.98,0.032
2009-12-01,-18.98,-121.98,0.043
2009-12-01,-18.98,-120.98,0.072
2009-12-01,-18.98,-119.98,0.071
2009-12-01,-18.98,-118.98,0.064
2009-12-01,-18.98,-117.98,0.048
2009-12-01,-18.98,-116.98,0.049
2009-12-01,-18.98,-115.98,0.039
2009-12-01,-18.98,-114.98,0.035
2009-12-01,-18.98,-113.98,0.042
2009-12-01,-18.98,-112.98,0.047
2009-12-01,-18.98,-111.98,0.04
2009-12-01,-18.98,-110.98,0.035
2009-12-01,-18.98,-109.98,0.046
2009-12-01,-18.98,-108.98,0.054
2009-12-01,-18.98,-107.98,0.043
2009-12-01,-18.98,-106.98,0.036
2009-12-01,-18.98,-105.98,0.038
2009-12-01,-18.98,-104.98,0.035
2009-12-01,-18.98,-103.98,0.036
2009-12-01,-18.98,-102.98,0.033
2009-12-01,-18.98,-101.98,0.039
2009-12-01,-18.98,-100.98,0.032
2009-12-01,-18.98,-99.98,0.035
2009-12-01,-18.98,-98.98,0.038
2009-12-01,-18.98,-97.98,0.037
2009-12-01,-18.98,-96.98,0.034
2009-12-01,-18.98,-95.98,0.028
2009-12-01,-18.98,-94.98,0.031
2009-12-01,-18.98,-93.98,0.102
2009-12-01,-18.98,-92.98,0.12
2009-12-01,-18.98,-91.98,0.075
2009-12-01,-18.98,-90.98,0.073
2009-12-01,-18.98,-89.98,0.13
2009-12-01,-18.98,-88.98,0.097
2009-12-01,-18.98,-87.98,0.086
2009-12-01,-18.98,-86.98,0.104
2009-12-01,-18.98,-85.98,0.098
2009-12-01,-18.98,-84.98,0.093
2009-12-01,-18.98,-83.98,0.079
2009-12-01,-18.98,-82.98,0.058
2009-12-01,-18.98,-81.98,0.174
2009-12-01,-18.98,-80.98,0.214
2009-12-01,-18.98,-79.98,0.153
2009-12-01,-18.98,-78.98,0.081
2009-12-01,-18.98,-77.98,0.077
2009-12-01,-18.98,-76.98,0.092
2009-12-01,-18.98,-75.98,0.181
2009-12-01,-18.98,-74.98,0.21
2009-12-01,-18.98,-73.98,0.228
2009-12-01,-18.98,-72.98,0.234
2009-12-01,-18.98,-71.98,0.275
2009-12-01,-18.98,-70.98,0.357
2009-12-01,-18.98,-38.98,0.168
2009-12-01,-18.98,-37.98,0.082
2009-12-01,-18.98,-36.98,0.074
2009-12-01,-18.98,-35.98,0.073
2009-12-01,-18.98,-34.98,0.058
2009-12-01,-18.98,-33.98,0.045
2009-12-01,-18.98,-32.98,0.041
2009-12-01,-18.98,-31.98,0.033
2009-12-01,-18.98,-30.98,0.029
2009-12-01,-18.98,-29.98,0.029
2009-12-01,-18.98,-28.98,0.028
2009-12-01,-18.98,-27.98,0.026
2009-12-01,-18.98,-26.98,0.025
2009-12-01,-18.98,-25.98,0.025
2009-12-01,-18.98,-24.98,0.025
2009-12-01,-18.98,-23.98,0.024
2009-12-01,-18.98,-22.98,0.027
2009-12-01,-18.98,-21.98,0.024
2009-12-01,-18.98,-20.98,0.023
2009-12-01,-18.98,-19.98,0.024
2009-12-01,-18.98,-18.98,0.025
2009-12-01,-18.98,-17.98,0.025
2009-12-01,-18.98,-16.98,0.026
2009-12-01,-18.98,-15.98,0.023
2009-12-01,-18.98,-14.98,0.026
2009-12-01,-18.98,-13.98,0.026
2009-12-01,-18.98,-12.98,0.028
2009-12-01,-18.98,-11.98,0.031
2009-12-01,-18.98,-10.98,0.033
2009-12-01,-18.98,-9.98,0.033
2009-12-01,-18.98,-8.98,0.037
2009-12-01,-18.98,-7.98,0.041
2009-12-01,-18.98,-6.98,0.041
2009-12-01,-18.98,-5.98,0.043
2009-12-01,-18.98,-4.98,0.05
2009-12-01,-18.98,-3.98,0.047
2009-12-01,-18.98,-2.98,0.045
2009-12-01,-18.98,-1.98,0.059
2009-12-01,-18.98,-0.98,0.07
2009-12-01,-18.98,0.02,0.06
2009-12-01,-18.98,1.02,0.067
2009-12-01,-18.98,2.02,0.087
2009-12-01,-18.98,3.02,0.151
2009-12-01,-18.98,4.02,0.162
2009-12-01,-18.98,5.02,0.133
2009-12-01,-18.98,6.02,0.167
2009-12-01,-18.98,7.02,0.353
2009-12-01,-18.98,8.02,0.305
2009-12-01,-18.98,9.02,0.265
2009-12-01,-18.98,10.02,0.588
2009-12-01,-18.98,11.02,1.393
2009-12-01,-18.98,12.02,2.615
2009-12-01,-18.98,36.02,1.82
2009-12-01,-18.98,37.02,0.116
2009-12-01,-18.98,38.02,0.079
2009-12-01,-18.98,39.02,0.094
2009-12-01,-18.98,40.02,0.09
2009-12-01,-18.98,41.02,0.079
2009-12-01,-18.98,42.02,0.089
2009-12-01,-18.98,43.02,0.085
2009-12-01,-18.98,44.02,0.266
2009-12-01,-18.98,50.02,0.047
2009-12-01,-18.98,51.02,0.045
2009-12-01,-18.98,52.02,0.047
2009-12-01,-18.98,53.02,0.04
2009-12-01,-18.98,54.02,0.039
2009-12-01,-18.98,55.02,0.042
2009-12-01,-18.98,56.02,0.043
2009-12-01,-18.98,57.02,0.041
2009-12-01,-18.98,58.02,0.04
2009-12-01,-18.98,59.02,0.039
2009-12-01,-18.98,60.02,0.038
2009-12-01,-18.98,61.02,0.039
2009-12-01,-18.98,62.02,0.04
2009-12-01,-18.98,63.02,0.044
2009-12-01,-18.98,64.02,0.046
2009-12-01,-18.98,65.02,0.042
2009-12-01,-18.98,66.02,0.038
2009-12-01,-18.98,67.02,0.038
2009-12-01,-18.98,68.02,0.042
2009-12-01,-18.98,69.02,0.038
2009-12-01,-18.98,70.02,0.036
2009-12-01,-18.98,71.02,0.034
2009-12-01,-18.98,72.02,0.034
2009-12-01,-18.98,73.02,0.032
2009-12-01,-18.98,74.02,0.033
2009-12-01,-18.98,75.02,0.038
2009-12-01,-18.98,76.02,0.037
2009-12-01,-18.98,77.02,0.048
2009-12-01,-18.98,78.02,0.047
2009-12-01,-18.98,79.02,0.037
2009-12-01,-18.98,80.02,0.037
2009-12-01,-18.98,81.02,0.036
2009-12-01,-18.98,82.02,0.04
2009-12-01,-18.98,83.02,0.039
2009-12-01,-18.98,84.02,0.034
2009-12-01,-18.98,85.02,0.034
2009-12-01,-18.98,86.02,0.039
2009-12-01,-18.98,87.02,0.038
2009-12-01,-18.98,88.02,0.044
2009-12-01,-18.98,89.02,0.043
2009-12-01,-18.98,90.02,0.042
2009-12-01,-18.98,91.02,0.044
2009-12-01,-18.98,92.02,0.045
2009-12-01,-18.98,93.02,0.047
2009-12-01,-18.98,94.02,0.046
2009-12-01,-18.98,95.02,0.049
2009-12-01,-18.98,96.02,0.051
2009-12-01,-18.98,97.02,0.051
2009-12-01,-18.98,98.02,0.047
2009-12-01,-18.98,99.02,0.046
2009-12-01,-18.98,100.02,0.057
2009-12-01,-18.98,101.02,0.053
2009-12-01,-18.98,102.02,0.057
2009-12-01,-18.98,103.02,0.058
2009-12-01,-18.98,104.02,0.067
2009-12-01,-18.98,105.02,0.063
2009-12-01,-18.98,106.02,0.064
2009-12-01,-18.98,107.02,0.07
2009-12-01,-18.98,108.02,0.073
2009-12-01,-18.98,109.02,0.074
2009-12-01,-18.98,110.02,0.08
2009-12-01,-18.98,111.02,0.081
2009-12-01,-18.98,112.02,0.082
2009-12-01,-18.98,113.02,0.081
2009-12-01,-18.98,114.02,0.081
2009-12-01,-18.98,115.02,0.09
2009-12-01,-18.98,116.02,0.09
2009-12-01,-18.98,117.02,0.107
2009-12-01,-18.98,118.02,0.142
2009-12-01,-18.98,119.02,0.14
2009-12-01,-18.98,120.02,0.222
2009-12-01,-18.98,121.02,0.45
2009-12-01,-18.98,147.02,0.197
2009-12-01,-18.98,148.02,0.17
2009-12-01,-18.98,149.02,0.079
2009-12-01,-18.98,150.02,0.059
2009-12-01,-18.98,151.02,0.051
2009-12-01,-18.98,152.02,0.057
2009-12-01,-18.98,153.02,0.045
2009-12-01,-18.98,154.02,0.044
2009-12-01,-18.98,155.02,0.045
2009-12-01,-18.98,156.02,0.044
2009-12-01,-18.98,157.02,0.046
2009-12-01,-18.98,158.02,0.05
2009-12-01,-18.98,159.02,0.065
2009-12-01,-18.98,160.02,0.05
2009-12-01,-18.98,161.02,0.042
2009-12-01,-18.98,162.02,0.045
2009-12-01,-18.98,163.02,0.063
2009-12-01,-18.98,164.02,0.053
2009-12-01,-18.98,165.02,0.045
2009-12-01,-18.98,166.02,0.049
2009-12-01,-18.98,167.02,0.052
2009-12-01,-18.98,168.02,0.05
2009-12-01,-18.98,169.02,0.053
2009-12-01,-18.98,170.02,0.05
2009-12-01,-18.98,171.02,0.047
2009-12-01,-18.98,172.02,0.046
2009-12-01,-18.98,173.02,0.048
2009-12-01,-18.98,174.02,0.045
2009-12-01,-18.98,175.02,0.047
2009-12-01,-18.98,176.02,0.047
2009-12-01,-18.98,177.02,0.055
2009-12-01,-18.98,178.02,0.065
2009-12-01,-18.98,179.02,0.044
2009-12-01,-17.98,-179.98,0.046
2009-12-01,-17.98,-178.98,0.055
2009-12-01,-17.98,-177.98,0.044
2009-12-01,-17.98,-176.98,0.041
2009-12-01,-17.98,-175.98,0.039
2009-12-01,-17.98,-174.98,0.042
2009-12-01,-17.98,-173.98,0.034
2009-12-01,-17.98,-172.98,0.037
2009-12-01,-17.98,-171.98,0.034
2009-12-01,-17.98,-170.98,0.033
2009-12-01,-17.98,-169.98,0.03
2009-12-01,-17.98,-168.98,0.024
2009-12-01,-17.98,-167.98,0.024
2009-12-01,-17.98,-166.98,0.029
2009-12-01,-17.98,-165.98,0.029
2009-12-01,-17.98,-164.98,0.027
2009-12-01,-17.98,-163.98,0.023
2009-12-01,-17.98,-162.98,0.025
2009-12-01,-17.98,-161.98,0.023
2009-12-01,-17.98,-160.98,0.023
2009-12-01,-17.98,-159.98,0.024
2009-12-01,-17.98,-158.98,0.023
2009-12-01,-17.98,-157.98,0.034
2009-12-01,-17.98,-156.98,0.038
2009-12-01,-17.98,-155.98,0.03
2009-12-01,-17.98,-154.98,0.031
2009-12-01,-17.98,-153.98,0.032
2009-12-01,-17.98,-152.98,0.051
2009-12-01,-17.98,-151.98,0.044
2009-12-01,-17.98,-150.98,0.046
2009-12-01,-17.98,-149.98,0.05
2009-12-01,-17.98,-148.98,0.051
2009-12-01,-17.98,-147.98,0.045
2009-12-01,-17.98,-146.98,0.042
2009-12-01,-17.98,-145.98,0.046
2009-12-01,-17.98,-144.98,0.041
2009-12-01,-17.98,-143.98,0.036
2009-12-01,-17.98,-142.98,0.043
2009-12-01,-17.98,-141.98,0.049
2009-12-01,-17.98,-140.98,0.044
2009-12-01,-17.98,-139.98,0.038
2009-12-01,-17.98,-138.98,0.04
2009-12-01,-17.98,-137.98,0.05
2009-12-01,-17.98,-136.98,0.054
2009-12-01,-17.98,-135.98,0.06
2009-12-01,-17.98,-134.98,0.055
2009-12-01,-17.98,-133.98,0.048
2009-12-01,-17.98,-132.98,0.04
2009-12-01,-17.98,-131.98,0.042
2009-12-01,-17.98,-130.98,0.038
2009-12-01,-17.98,-129.98,0.041
2009-12-01,-17.98,-128.98,0.055
2009-12-01,-17.98,-127.98,0.065
2009-12-01,-17.98,-126.98,0.061
2009-12-01,-17.98,-125.98,0.061
2009-12-01,-17.98,-124.98,0.062
2009-12-01,-17.98,-123.98,0.053
2009-12-01,-17.98,-122.98,0.047
2009-12-01,-17.98,-121.98,0.055
2009-12-01,-17.98,-120.98,0.073
2009-12-01,-17.98,-119.98,0.064
2009-12-01,-17.98,-118.98,0.056
2009-12-01,-17.98,-117.98,0.057
2009-12-01,-17.98,-116.98,0.051
2009-12-01,-17.98,-115.98,0.045
2009-12-01,-17.98,-114.98,0.062
2009-12-01,-17.98,-113.98,0.062
2009-12-01,-17.98,-112.98,0.051
2009-12-01,-17.98,-111.98,0.064
2009-12-01,-17.98,-110.98,0.056
2009-12-01,-17.98,-109.98,0.063
2009-12-01,-17.98,-108.98,0.061
2009-12-01,-17.98,-107.98,0.051
2009-12-01,-17.98,-106.98,0.044
2009-12-01,-17.98,-105.98,0.041
2009-12-01,-17.98,-104.98,0.046
2009-12-01,-17.98,-103.98,0.05
2009-12-01,-17.98,-102.98,0.047
2009-12-01,-17.98,-101.98,0.042
2009-12-01,-17.98,-100.98,0.043
2009-12-01,-17.98,-99.98,0.043
2009-12-01,-17.98,-98.98,0.048
2009-12-01,-17.98,-97.98,0.04
2009-12-01,-17.98,-96.98,0.033
2009-12-01,-17.98,-95.98,0.027
2009-12-01,-17.98,-94.98,0.033
2009-12-01,-17.98,-93.98,0.115
2009-12-01,-17.98,-92.98,0.142
2009-12-01,-17.98,-91.98,0.116
2009-12-01,-17.98,-90.98,0.075
2009-12-01,-17.98,-89.98,0.113
2009-12-01,-17.98,-88.98,0.111
2009-12-01,-17.98,-87.98,0.17
2009-12-01,-17.98,-86.98,0.145
2009-12-01,-17.98,-85.98,0.116
2009-12-01,-17.98,-84.98,0.078
2009-12-01,-17.98,-83.98,0.064
2009-12-01,-17.98,-82.98,0.08
2009-12-01,-17.98,-81.98,0.21
2009-12-01,-17.98,-80.98,0.173
2009-12-01,-17.98,-79.98,0.153
2009-12-01,-17.98,-78.98,0.089
2009-12-01,-17.98,-77.98,0.095
2009-12-01,-17.98,-76.98,0.161
2009-12-01,-17.98,-75.98,0.185
2009-12-01,-17.98,-74.98,0.194
2009-12-01,-17.98,-73.98,0.211
2009-12-01,-17.98,-72.98,0.21
2009-12-01,-17.98,-71.98,0.959
2009-12-01,-17.98,-70.98,6.612
2009-12-01,-17.98,-38.98,0.314
2009-12-01,-17.98,-37.98,0.151
2009-12-01,-17.98,-36.98,0.071
2009-12-01,-17.98,-35.98,0.076
2009-12-01,-17.98,-34.98,0.053
2009-12-01,-17.98,-33.98,0.053
2009-12-01,-17.98,-32.98,0.049
2009-12-01,-17.98,-31.98,0.038
2009-12-01,-17.98,-30.98,0.027
2009-12-01,-17.98,-29.98,0.028
2009-12-01,-17.98,-28.98,0.025
2009-12-01,-17.98,-27.98,0.024
2009-12-01,-17.98,-26.98,0.026
2009-12-01,-17.98,-25.98,0.024
2009-12-01,-17.98,-24.98,0.024
2009-12-01,-17.98,-23.98,0.023
2009-12-01,-17.98,-22.98,0.024
2009-12-01,-17.98,-21.98,0.024
2009-12-01,-17.98,-20.98,0.023
2009-12-01,-17.98,-19.98,0.023
2009-12-01,-17.98,-18.98,0.023
2009-12-01,-17.98,-17.98,0.025
2009-12-01,-17.98,-16.98,0.026
2009-12-01,-17.98,-15.98,0.025
2009-12-01,-17.98,-14.98,0.025
2009-12-01,-17.98,-13.98,0.027
2009-12-01,-17.98,-12.98,0.033
2009-12-01,-17.98,-11.98,0.035
2009-12-01,-17.98,-10.98,0.036
2009-12-01,-17.98,-9.98,0.035
2009-12-01,-17.98,-8.98,0.036
2009-12-01,-17.98,-7.98,0.036
2009-12-01,-17.98,-6.98,0.043
2009-12-01,-17.98,-5.98,0.041
2009-12-01,-17.98,-4.98,0.046
2009-12-01,-17.98,-3.98,0.058
2009-12-01,-17.98,-2.98,0.086
2009-12-01,-17.98,-1.98,0.111
2009-12-01,-17.98,-0.98,0.074
2009-12-01,-17.98,0.02,0.066
2009-12-01,-17.98,1.02,0.072
2009-12-01,-17.98,2.02,0.083
2009-12-01,-17.98,3.02,0.207
2009-12-01,-17.98,4.02,0.281
2009-12-01,-17.98,5.02,0.317
2009-12-01,-17.98,6.02,0.612
2009-12-01,-17.98,7.02,0.771
2009-12-01,-17.98,8.02,1.035
2009-12-01,-17.98,9.02,1.4
2009-12-01,-17.98,10.02,1.221
2009-12-01,-17.98,11.02,3.024
2009-12-01,-17.98,37.02,1.816
2009-12-01,-17.98,38.02,0.088
2009-12-01,-17.98,39.02,0.094
2009-12-01,-17.98,40.02,0.085
2009-12-01,-17.98,41.02,0.075
2009-12-01,-17.98,42.02,0.077
2009-12-01,-17.98,43.02,0.078
2009-12-01,-17.98,50.02,0.048
2009-12-01,-17.98,51.02,0.042
2009-12-01,-17.98,52.02,0.043
2009-12-01,-17.98,53.02,0.039
2009-12-01,-17.98,54.02,0.039
2009-12-01,-17.98,55.02,0.039
2009-12-01,-17.98,56.02,0.043
2009-12-01,-17.98,57.02,0.04
2009-12-01,-17.98,58.02,0.038
2009-12-01,-17.98,59.02,0.04
2009-12-01,-17.98,60.02,0.037
2009-12-01,-17.98,61.02,0.039
2009-12-01,-17.98,62.02,0.042
2009-12-01,-17.98,63.02,0.043
2009-12-01,-17.98,64.02,0.041
2009-12-01,-17.98,65.02,0.04
2009-12-01,-17.98,66.02,0.04
2009-12-01,-17.98,67.02,0.039
2009-12-01,-17.98,68.02,0.043
2009-12-01,-17.98,69.02,0.044
2009-12-01,-17.98,70.02,0.042
2009-12-01,-17.98,71.02,0.039
2009-12-01,-17.98,72.02,0.034
2009-12-01,-17.98,73.02,0.034
2009-12-01,-17.98,74.02,0.03
2009-12-01,-17.98,75.02,0.048
2009-12-01,-17.98,76.02,0.053
2009-12-01,-17.98,77.02,0.05
2009-12-01,-17.98,78.02,0.05
2009-12-01,-17.98,79.02,0.037
2009-12-01,-17.98,80.02,0.041
2009-12-01,-17.98,81.02,0.044
2009-12-01,-17.98,82.02,0.038
2009-12-01,-17.98,83.02,0.039
2009-12-01,-17.98,84.02,0.045
2009-12-01,-17.98,85.02,0.041
2009-12-01,-17.98,86.02,0.041
2009-12-01,-17.98,87.02,0.039
2009-12-01,-17.98,88.02,0.05
2009-12-01,-17.98,89.02,0.044
2009-12-01,-17.98,90.02,0.045
2009-12-01,-17.98,91.02,0.042
2009-12-01,-17.98,92.02,0.045
2009-12-01,-17.98,93.02,0.048
2009-12-01,-17.98,94.02,0.051
2009-12-01,-17.98,95.02,0.05
2009-12-01,-17.98,96.02,0.055
2009-12-01,-17.98,97.02,0.052
2009-12-01,-17.98,98.02,0.058
2009-12-01,-17.98,99.02,0.053
2009-12-01,-17.98,100.02,0.056
2009-12-01,-17.98,101.02,0.065
2009-12-01,-17.98,102.02,0.065
2009-12-01,-17.98,103.02,0.059
2009-12-01,-17.98,104.02,0.061
2009-12-01,-17.98,105.02,0.067
2009-12-01,-17.98,106.02,0.061
2009-12-01,-17.98,107.02,0.067
2009-12-01,-17.98,108.02,0.067
2009-12-01,-17.98,109.02,0.075
2009-12-01,-17.98,110.02,0.077
2009-12-01,-17.98,111.02,0.082
2009-12-01,-17.98,112.02,0.09
2009-12-01,-17.98,113.02,0.09
2009-12-01,-17.98,114.02,0.085
2009-12-01,-17.98,115.02,0.081
2009-12-01,-17.98,116.02,0.079
2009-12-01,-17.98,117.02,0.075
2009-12-01,-17.98,118.02,0.086
2009-12-01,-17.98,119.02,0.098
2009-12-01,-17.98,120.02,0.117
2009-12-01,-17.98,121.02,0.246
2009-12-01,-17.98,122.02,0.745
2009-12-01,-17.98,147.02,0.133
2009-12-01,-17.98,148.02,0.057
2009-12-01,-17.98,149.02,0.051
2009-12-01,-17.98,150.02,0.053
2009-12-01,-17.98,151.02,0.05
2009-12-01,-17.98,152.02,0.06
2009-12-01,-17.98,153.02,0.057
2009-12-01,-17.98,154.02,0.055
2009-12-01,-17.98,155.02,0.055
2009-12-01,-17.98,156.02,0.058
2009-12-01,-17.98,157.02,0.052
2009-12-01,-17.98,158.02,0.047
2009-12-01,-17.98,159.02,0.04
2009-12-01,-17.98,160.02,0.04
2009-12-01,-17.98,161.02,0.042
2009-12-01,-17.98,162.02,0.043
2009-12-01,-17.98,163.02,0.052
2009-12-01,-17.98,164.02,0.045
2009-12-01,-17.98,165.02,0.049
2009-12-01,-17.98,166.02,0.052
2009-12-01,-17.98,167.02,0.05
2009-12-01,-17.98,168.02,0.052
2009-12-01,-17.98,169.02,0.046
2009-12-01,-17.98,170.02,0.048
2009-12-01,-17.98,171.02,0.045
2009-12-01,-17.98,172.02,0.04
2009-12-01,-17.98,173.02,0.043
2009-12-01,-17.98,174.02,0.043
2009-12-01,-17.98,175.02,0.042
2009-12-01,-17.98,176.02,0.044
2009-12-01,-17.98,177.02,0.057
2009-12-01,-17.98,179.02,0.107
2009-12-01,-16.98,-179.98,0.067
2009-12-01,-16.98,-178.98,0.15
2009-12-01,-16.98,-177.98,0.044
2009-12-01,-16.98,-176.98,0.04
2009-12-01,-16.98,-175.98,0.04
2009-12-01,-16.98,-174.98,0.038
2009-12-01,-16.98,-173.98,0.041
2009-12-01,-16.98,-172.98,0.036
2009-12-01,-16.98,-171.98,0.032
2009-12-01,-16.98,-170.98,0.031
2009-12-01,-16.98,-169.98,0.03
2009-12-01,-16.98,-168.98,0.028
2009-12-01,-16.98,-167.98,0.028
2009-12-01,-16.98,-166.98,0.032
2009-12-01,-16.98,-165.98,0.033
2009-12-01,-16.98,-164.98,0.031
2009-12-01,-16.98,-163.98,0.027
2009-12-01,-16.98,-162.98,0.029
2009-12-01,-16.98,-161.98,0.03
2009-12-01,-16.98,-160.98,0.031
2009-12-01,-16.98,-159.98,0.028
2009-12-01,-16.98,-158.98,0.026
2009-12-01,-16.98,-157.98,0.037
2009-12-01,-16.98,-156.98,0.039
2009-12-01,-16.98,-155.98,0.035
2009-12-01,-16.98,-154.98,0.039
2009-12-01,-16.98,-153.98,0.043
2009-12-01,-16.98,-152.98,0.054
2009-12-01,-16.98,-151.98,0.058
2009-12-01,-16.98,-150.98,0.061
2009-12-01,-16.98,-149.98,0.062
2009-12-01,-16.98,-148.98,0.05
2009-12-01,-16.98,-147.98,0.047
2009-12-01,-16.98,-146.98,0.051
2009-12-01,-16.98,-145.98,0.056
2009-12-01,-16.98,-144.98,0.065
2009-12-01,-16.98,-143.98,0.048
2009-12-01,-16.98,-142.98,0.061
2009-12-01,-16.98,-141.98,0.064
2009-12-01,-16.98,-140.98,0.058
2009-12-01,-16.98,-139.98,0.05
2009-12-01,-16.98,-138.98,0.046
2009-12-01,-16.98,-137.98,0.07
2009-12-01,-16.98,-136.98,0.054
2009-12-01,-16.98,-135.98,0.064
2009-12-01,-16.98,-134.98,0.055
2009-12-01,-16.98,-133.98,0.045
2009-12-01,-16.98,-132.98,0.044
2009-12-01,-16.98,-131.98,0.053
2009-12-01,-16.98,-130.98,0.066
2009-12-01,-16.98,-129.98,0.052
2009-12-01,-16.98,-128.98,0.046
2009-12-01,-16.98,-127.98,0.062
2009-12-01,-16.98,-126.98,0.059
2009-12-01,-16.98,-125.98,0.065
2009-12-01,-16.98,-124.98,0.064
2009-12-01,-16.98,-123.98,0.084
2009-12-01,-16.98,-122.98,0.08
2009-12-01,-16.98,-121.98,0.066
2009-12-01,-16.98,-120.98,0.072
2009-12-01,-16.98,-119.98,0.068
2009-12-01,-16.98,-118.98,0.061
2009-12-01,-16.98,-117.98,0.06
2009-12-01,-16.98,-116.98,0.075
2009-12-01,-16.98,-115.98,0.074
2009-12-01,-16.98,-114.98,0.057
2009-12-01,-16.98,-113.98,0.064
2009-12-01,-16.98,-112.98,0.075
2009-12-01,-16.98,-111.98,0.075
2009-12-01,-16.98,-110.98,0.068
2009-12-01,-16.98,-109.98,0.069
2009-12-01,-16.98,-108.98,0.066
2009-12-01,-16.98,-107.98,0.057
2009-12-01,-16.98,-106.98,0.051
2009-12-01,-16.98,-105.98,0.065
2009-12-01,-16.98,-104.98,0.05
2009-12-01,-16.98,-103.98,0.069
